t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ALElbow,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_ARElbow,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,q_ALWristRoll,q_ALWristYaw,q_ALWristPitch,q_ARWristRoll,q_ARWristYaw,q_ARWristPitch,q_HeadPitch,q_HeadRoll,q_HeadYaw,qd_ALWristRoll,qd_ALWristYaw,qd_ALWristPitch,qd_ARWristRoll,qd_ARWristYaw,qd_ARWristPitch,qd_HeadPitch,qd_HeadRoll,qd_HeadYaw,qdd_ALWristRoll,qdd_ALWristYaw,qdd_ALWristPitch,qdd_ARWristRoll,qdd_ARWristYaw,qdd_ARWristPitch,qdd_HeadPitch,qdd_HeadRoll,qdd_HeadYaw
4.08,0.125108540492775,0.032789974232439,-0.002913534121085,-0.200983380146357,0.061399791026938,-0.001506730603846,-0.013436204712073,0.191646150580456,-0.104790130558011,0.001909665897042,-0.001200531225715,0.003437576767374,0.011752950993879,-0.246932557416803,0.460111370704651,-0.021644736529431,-0.239155208665226,0.00762437237927,0.010982170665089,-0.256347033823684,0.46828842939541,-0.014242902395309,-0.240247671149076,0.018999738715684,-0.058903448978412,0.004564337424898,-0.013971883135474,0.028376991713452,0.000454879536767,0.009640235341154,0.024306340838699,0.018446444831294,-0.0007705136895,0.006171104294011,-0.003788756843641,-0.012525627589876,-0.043177044848668,0.084149520588344,0.025221405659196,-0.039480021242708,-0.003291492549457,-0.012586281538643,-0.024107557235437,0.054608459555341,0.025412077650706,-0.02722090625917,-0.028967552009824,0.111269055114525,-0.007575610822702,0.013867038415899,-0.036594493143973,-0.000496568801991,-0.01232350017578,-0.028261406776735,-0.025851533253682,0.000869110556825,-0.008579343929951,0.003538219939713,0.019271443723788,0.057092440790115,-0.114113917551094,-0.044079015550779,0.052718928397326,0.002099407101431,0.019512166753451,0.019715227610988,-0.048527167045791,-0.044639578421652,0.023138688285826,-20.2242738472131,-3.35372796324339,0.075952474698588,-1.22460851197062,1.88920905977805,0.033394390298104,1.03033236668737,1.30886950317569,-1.47119097570607,-0.040978836613502,-0.945229875164732,0.24330635360225,-0.534399737908267,4.62227246327683,-18.5270078824913,2.02019834672549,8.33780031838129,0.196716565694059,-0.558787530405557,6.1195609779207,-21.4485567375959,2.01309873280822,9.64258282858798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.11,0.125652461857437,0.03112301291269,-0.002783422048078,-0.201390056305846,0.062218165734512,-0.001493531129665,-0.013158088801997,0.192349905539518,-0.104260003593,0.001887332685858,-0.001023119506431,0.00332709846001,0.011394526465534,-0.248176485565552,0.462533153796506,-0.020927765473651,-0.240292162266949,0.007527517069178,0.010622143169007,-0.257052516835897,0.469883008731729,-0.013520715686368,-0.241043473517394,0.018130712155389,-0.055565377324976,0.004337069100217,-0.013555871982997,0.027279156919132,0.000439982472707,0.00927053033588,0.023458498635397,0.017670898833684,-0.000744440372795,0.005913723976112,-0.00368261024545,-0.011947484278162,-0.041464271624965,0.080726103061811,0.023899035192673,-0.037898453390788,-0.003228510336414,-0.012000916536039,-0.023516100407107,0.053152644543967,0.024072890298056,-0.026526745610595,-0.027412649950126,0.103977493600432,-0.007190101301829,0.013563899707796,-0.035275807365648,-0.000482891108025,-0.011896492207716,-0.027322742263665,-0.024857148471089,0.000840986817825,-0.008265507753745,0.003499957634887,0.017908860013137,0.054653349205125,-0.10928030274772,-0.041000358547535,0.050277690749454,0.00222104498895,0.018120379869004,0.019966274504725,-0.048838233206766,-0.041502719446157,0.023124342769279,-20.2846428414949,-3.22055833510884,0.068911507276669,-1.23163453522384,1.86970774208765,0.03366365558875,1.02456538478166,1.30768425573686,-1.49454129531999,-0.040895016846429,-0.952777948178029,0.236129749940577,-0.530408303687529,4.67054721419444,-18.6685894185944,1.96301352830705,8.37967563816266,0.186415569059661,-0.554278874626229,6.11973912822606,-21.4918299789149,1.95444584608743,9.6389841237889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.14,0.126171711837143,0.029549631337181,-0.002659781066244,-0.201784524955599,0.063004792215457,-0.001480766257481,-0.012890679734908,0.193029070030542,-0.103752248061614,0.00186575636281,-0.000853146744126,0.003219770114518,0.011052219911201,-0.249371225700016,0.464856584615887,-0.020247694740563,-0.241383865946998,0.007432660699576,0.010278424014808,-0.257740030201056,0.471433633658162,-0.012835881424928,-0.24181846397722,0.017308332656886,-0.052446052516963,0.004121366061162,-0.013148954991763,0.026220882698163,0.000425495739467,0.008913635569649,0.022638816367487,0.016925184379551,-0.000719210768261,0.0056657587435,-0.003577611516403,-0.011410218477768,-0.039824671148811,0.077447693979379,0.022669024436246,-0.036390122668305,-0.003161878986745,-0.011457305139969,-0.022917112171965,0.051687497547764,0.022827808714671,-0.025833015327516,-0.025923983540629,0.09740798820183,-0.006824045971995,0.013259567922401,-0.034031244744098,-0.000469053894787,-0.01149124085407,-0.026426894193348,-0.023922930964244,0.000814021783815,-0.007968316496722,0.003463228325316,0.016746382091526,0.052414320131334,-0.10482112316663,-0.038312456956305,0.048030290615088,0.002322638754851,0.016932644698031,0.02011539229153,-0.048946176284517,-0.038764158375557,0.023033727165057,-20.3428132887876,-3.08994567998654,0.062232736774632,-1.23844550517945,1.851338606646,0.033926518071174,1.01918862973955,1.3066002658111,-1.51653027977064,-0.040815703324861,-0.959838256254797,0.229084228890177,-0.524733302101113,4.7185714156208,-18.806867285412,1.90446996168325,8.42210343822319,0.176484674269568,-0.548125505707931,6.11884932059825,-21.5306790685206,1.89453121715901,9.63550026397346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.17,0.126667630231663,0.028063916951053,-0.002542281725783,-0.202167059994222,0.063760790576132,-0.001468423533802,-0.012633612784587,0.193684450316793,-0.103266023168095,0.001844912659368,-0.000690345466668,0.003115558674519,0.01072498510075,-0.250518792946363,0.467085676424419,-0.019602105218737,-0.242432342365494,0.007339894704853,0.009949944240837,-0.258409439713153,0.472940207025939,-0.012185934906025,-0.242572724082596,0.016530613150667,-0.049523812870908,0.003916644682002,-0.012751167954091,0.02519994535584,0.000411424122623,0.008568898344027,0.021846009541687,0.016207496450624,-0.000694790114746,0.005426709248598,-0.003473714666644,-0.010907827015022,-0.038252241544871,0.07430306028438,0.021519650727557,-0.034949213949852,-0.0030921998241,-0.010949325799028,-0.02231365040322,0.050219112259229,0.021664883963405,-0.025142003512565,-0.024511341700517,0.091456861863556,-0.006486283103834,0.012950878841482,-0.032853434389124,-0.000455208374137,-0.011105596611982,-0.025573443812171,-0.023042990532651,0.000788398599997,-0.007686183412745,0.00342510126724,0.01574809732297,0.050332305168382,-0.100682982323747,-0.035950138731892,0.045950095719263,0.002404708570518,0.01591236379047,0.020166714043626,-0.048882890582149,-0.03635751227489,0.02287883944814,-20.3988765163017,-2.96258615658831,0.055887424119705,-1.2450361232649,1.83406239392696,0.034182667036399,1.01418101240052,1.30561649604906,-1.53722161020042,-0.040740848045842,-0.966441523408094,0.222240637458326,-0.518339804167599,4.76591281984267,-18.9411257667214,1.84486461891439,8.46453714527024,0.166955573244043,-0.541279082942165,6.11735372337038,-21.5661653280536,1.83365295847844,9.63245058553445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2,0.127141488418653,0.026660513740603,-0.002430620040117,-0.202537939241887,0.064487220845857,-0.00145649049766,-0.012386540871217,0.194316814503613,-0.102800536966056,0.001824778514665,-0.000534461754282,0.00301442982566,0.01041192357789,-0.251621061118057,0.469224153548859,-0.018988870821769,-0.243439463697842,0.007249292947843,0.009635785594278,-0.25906069918261,0.474402785792192,-0.011568710148171,-0.24330639323247,0.015795272899651,-0.046780107015001,0.003722056188887,-0.012362641588847,0.024214342324166,0.000397767871399,0.008235730445667,0.021078806227322,0.015516206734644,-0.000671138156746,0.005196123746216,-0.003370961628627,-0.010435384095333,-0.036742272389819,0.071282570814668,0.020441146565601,-0.033570711078274,-0.003020058566984,-0.010471954885314,-0.021708648981911,0.048752625541764,0.020574158595158,-0.024455638329121,-0.023161217090465,0.086009659713533,-0.006175023942117,0.012633116981183,-0.031723025148875,-0.000441830496466,-0.01073259464332,-0.024757819393956,-0.022202693324246,0.000764191901111,-0.007414278071584,0.003370227784998,0.014858244758422,0.048386267162414,-0.096834176331754,-0.033855350720728,0.044022073458564,0.002454194012133,0.015003381491347,0.020123365858837,-0.048636990872183,-0.034223905855583,0.022648163207123,-20.4528961352144,-2.83902184653267,0.049905599504364,-1.25137907429436,1.81785021022946,0.034430975666191,1.00952725397915,1.30474626594156,-1.55666500105342,-0.040671072994112,-0.972611137638604,0.215560693299406,-0.511034027831741,4.81245244004501,-19.071369060649,1.78542415518362,8.50681880783755,0.157809358530195,-0.53355802031138,6.11536944233236,-21.5986056996274,1.77303084406275,9.62975672656449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.23,0.127594501510261,0.025334519223896,-0.002324515875998,-0.20289744868427,0.065185100392948,-0.001444955108965,-0.012149128293026,0.194926896652978,-0.102355033188008,0.001805332142674,-0.00038525089216,0.002916334181808,0.010112234475313,-0.252679781649306,0.4712754799146,-0.018406106240449,-0.244406965164078,0.007160899965445,0.009335129991061,-0.259693847622795,0.47582159126666,-0.010982286905586,-0.244019679035457,0.015100436386937,-0.044199817223595,0.003536805470623,-0.011983648079411,0.0232626515697,0.000384512956505,0.007913752606368,0.020336071645503,0.014850125934917,-0.000648212399713,0.004973695404068,-0.003269854795077,-0.00998963675258,-0.035290684374947,0.068377545524715,0.019425486043979,-0.032250048874517,-0.00294643274662,-0.010021853440574,-0.021104948006146,0.047293515815599,0.01954744141949,-0.023776193432907,-0.02186614817073,0.081039964506404,-0.005876087367052,0.012321976313533,-0.030653787838525,-0.00042851036575,-0.0103793173296,-0.023975443136336,-0.021412239306776,0.00074075507967,-0.007157908473209,0.003320914580954,0.014091869498152,0.046573076294578,-0.093234605053112,-0.031988645843285,0.042217568132855,0.002496743801286,0.014220153578275,0.02003560542471,-0.048307353763676,-0.032322815635268,0.022386006002535,-20.5049539828894,-2.71959573352273,0.044261280269302,-1.25746046601266,1.80264538742573,0.034671014475923,1.0052026354709,1.30398491793316,-1.57492848495572,-0.040606117891636,-0.978376555145064,0.209075481323874,-0.503179292948263,4.85799209609535,-19.1973495633114,1.72655270687877,8.54866433262459,0.149058498846438,-0.525321943279854,6.11311960915933,-21.6285626364339,1.71306530532017,9.62751354521233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.26,0.128027835068515,0.024081460675243,-0.00222370019051,-0.20324586834797,0.065855391530984,-0.001433805379599,-0.011921057100431,0.19551540090352,-0.101928800425337,0.001786552450254,-0.000242482147664,0.002821227361078,0.009825228055284,-0.253696586411889,0.473242895135794,-0.017852131440389,-0.245336470818994,0.007074754052467,0.009047272526064,-0.260308964018097,0.477196920122741,-0.010424954197073,-0.244712817433042,0.014444451941815,-0.041768618288403,0.003360522849612,-0.011613988790005,0.022343037934544,0.000371657645532,0.00760237308648,0.019616808351413,0.014207758755714,-0.000625989747323,0.004758958149872,-0.003170227357648,-0.009566880667636,-0.03389349208611,0.065580507373122,0.01846582666868,-0.030983521830532,-0.002871530432582,-0.009595248833226,-0.020503879843404,0.045844295202688,0.018577756950432,-0.023104613252831,-0.020625894192818,0.076469691676457,-0.005597100610535,0.012012032487723,-0.029635715392306,-0.000415371986952,-0.010041392109197,-0.023225720522699,-0.020663321808894,0.000718359286434,-0.006913477004098,0.003271519170596,0.01341141281128,0.044878045246492,-0.08987146025072,-0.030312698304329,0.040529650086,0.002528078264605,0.013524844585373,0.019899308673331,-0.047890879994384,-0.030616420548597,0.022087163783454,-20.5551219973857,-2.60454865846008,0.038935435278861,-1.26328209718827,1.78840475515648,0.034902681093698,1.00118910660271,1.30332418216012,-1.59206887169284,-0.040545715393948,-0.983761303211398,0.202805261524232,-0.495105672588617,4.90236613821961,-19.3188741330559,1.66852282453977,8.58983185796645,0.140705026090144,-0.516895223994407,6.11078860448575,-21.6565053945765,1.65402572723218,9.62578777228456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.29,0.128442605321996,0.0228972248491,-0.002127921895571,-0.203583477182431,0.066499010525168,-0.001423029485021,-0.011702023160735,0.196083002005592,-0.101521164652293,0.001768419281192,-0.000105935532471,0.002729064907602,0.009550291906785,-0.25467300093375,0.475129426042762,-0.017325438068802,-0.246229499788832,0.006990883409928,0.008771587421194,-0.260906171035593,0.478529147186826,-0.009895176267054,-0.245386077383222,0.013825675116031,-0.03947452753811,0.003192609831296,-0.011253627815374,0.021453966472775,0.000359196485924,0.007301131323204,0.018920036735732,0.013587859101447,-0.00060443896873,0.004551553839749,-0.00307208178253,-0.009164538283297,-0.032547150728715,0.0628843635656,0.01755644571955,-0.029767632327952,-0.002795688084643,-0.009189503495664,-0.019906900583204,0.044407568802857,0.017659264333974,-0.022441998339327,-0.019437724170256,0.072245210897982,-0.005338275266809,0.011701472113502,-0.028662227519955,-0.000402566207425,-0.009716765500294,-0.022506948100716,-0.019951195339069,0.000697002217717,-0.006679721598594,0.003216989441739,0.012796604086056,0.043280776801709,-0.086716449105097,-0.02879779400746,0.038943425394791,0.00254466588575,0.012896910552161,0.019714844460424,-0.047390968667287,-0.029074487518699,0.021749860875616,-20.6034630938309,-2.49403311898676,0.033923702025367,-1.26883838174508,1.77508515771617,0.035125648820216,0.997469372567638,1.30275927113888,-1.60814040335946,-0.040489742074249,-0.988787112173426,0.196739911582261,-0.486778871775237,4.94552155278498,-19.435988230118,1.61183946155903,8.63021034635583,0.132733906475079,-0.50824775278744,6.1084402221818,-21.6826473317737,1.59640965369155,9.62452168604502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.32,0.128839881623724,0.021778009712765,-0.002036948048372,-0.20391055469199,0.067116833514583,-0.00141261590003,-0.011491734309989,0.196630346854373,-0.101131484955055,0.001750913414126,2.46E-05,0.002639797744624,0.009286872701963,-0.25561046275649,0.476937912145535,-0.016824662711823,-0.247087479675815,0.006909302966686,0.008507509535821,-0.261485634693075,0.479818722379111,-0.009391565375801,-0.246039762458614,0.013242543390923,-0.03730717121117,0.003032461573291,-0.010902583651969,0.020594099647176,0.000347119499701,0.007009628358195,0.018244828292711,0.012989323241275,-0.000583528902198,0.004351162191791,-0.002975572099278,-0.008780640160716,-0.031248727424664,0.060282870092448,0.016692511899327,-0.028599329566108,-0.002719348108071,-0.008802596179099,-0.019315455249392,0.042985839742838,0.016787029708413,-0.021789502513059,-0.018292711956917,0.068352128394981,-0.005090545333706,0.011397720551075,-0.027735835633783,-0.00038999934065,-0.009407847186713,-0.021816122088507,-0.019277210118086,0.000676271726305,-0.006458453697606,0.003165555241822,0.012261429712424,0.041777033982669,-0.083744238418717,-0.027424596552805,0.037441369450789,0.002556518196714,0.012350037597727,0.019514284822009,-0.046866559084379,-0.027677104944189,0.021399682318133,-20.6500411414504,-2.38811059076123,0.029212749659215,-1.2741215322034,1.76263725673286,0.035339618990543,0.994024458707155,1.30228097702129,-1.62319872648428,-0.040437855000438,-0.99347568368229,0.190893970262777,-0.478439175079836,4.98735732380258,-19.5486120039531,1.55660543404971,8.6696315153286,0.125142679888024,-0.499613786149404,6.10619329750551,-21.7073239932999,1.54031698546784,9.62374161223955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.35,0.12922069448469,0.020720311491985,-0.001950555691974,-0.204227374253053,0.067709694251928,-0.001402553314446,-0.011289912521712,0.197158057193275,-0.100759154746923,0.001734016191614,0.000149321590708,0.002553379581363,0.009034488783883,-0.256510325248646,0.478671028433732,-0.01634856949174,-0.247911762330293,0.006830023389821,0.008254546684286,-0.262047535494217,0.481066117668221,-0.008912863878999,-0.246674187819919,0.012693762032216,-0.035256607359321,0.00287974521328,-0.010560652035436,0.019762024578163,0.000335419519482,0.006727392942594,0.017590344630055,0.012411006937732,-0.000563240750409,0.004157408580863,-0.002880605442024,-0.008412797269343,-0.029995416405183,0.057770542939886,0.015869774002742,-0.027476088482584,-0.00264265256217,-0.008432095051168,-0.018730026704731,0.041579842970307,0.015956716560088,-0.021147512043515,-0.017194434302144,0.064753498851486,-0.004855026876832,0.011097631227991,-0.026853476124959,-0.000377639692728,-0.0091123818111,-0.021151317132957,-0.018639808563252,0.000656528659518,-0.006248090660664,0.003116933017097,0.011792484822209,0.040341800405457,-0.080925636853408,-0.026174058052561,0.03600854084425,0.00256433294105,0.011870606943472,0.019283250445966,-0.046308173789612,-0.026404885755028,0.021030638655702,-20.6949149420905,-2.28678647330002,0.024784256032251,-1.27913602712241,1.75101467930021,0.035544627725856,0.990837160928244,1.30187792363841,-1.63729780685315,-0.040389659924612,-0.997847278819395,0.185271061757113,-0.470166698025828,5.02783113577408,-19.656774830751,1.50298905848947,8.70799009634369,0.11792271484352,-0.491071864327222,6.10410398598225,-21.7307311854086,1.48591028240878,9.62341106787926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.38,0.129586032354785,0.019720891420172,-0.001868532859765,-0.204534205946011,0.06827838686076,-0.001392830604585,-0.011096291877064,0.197666731346757,-0.100403600366498,0.001717709844895,0.00026842056654,0.002469766657818,0.008792718102143,-0.257373880120436,0.48033131164876,-0.015896032923905,-0.248703637298011,0.006753051712602,0.008012267379,-0.262592081369957,0.482271835600919,-0.008457926779376,-0.247289685606435,0.012177929003151,-0.033314002393776,0.002734094406975,-0.010227723098597,0.018956420294414,0.0003240903287,0.006454021488261,0.016955805116067,0.011851812680835,-0.000543544890624,0.003969965861043,-0.002787097451511,-0.008059022724677,-0.02878516239302,0.055342773834284,0.015084552261166,-0.026395832257257,-0.002565722573938,-0.008075976842864,-0.018151529191352,0.040190597756619,0.015164569987437,-0.020516592883844,-0.016126760792357,0.061362458186364,-0.004641037458403,0.010797730098714,-0.026005067505023,-0.000365704748986,-0.008826927796116,-0.02051372946831,-0.018029551917695,0.000637586992496,-0.006045488732021,0.003061924469577,0.011319293804036,0.039011012627412,-0.078315522509115,-0.025020262692692,0.034669171990117,0.002558757464461,0.011388199346165,0.019018489156849,-0.045676182574312,-0.025231944365658,0.020616638601268,-20.7381404347577,-2.19004477928342,0.020636649856387,-1.28387913483972,1.74017446545512,0.035740426959413,0.987892028311268,1.30153963566392,-1.65048577370812,-0.040344879099773,-1.00191959650284,0.179851698188865,-0.46185475898514,5.06696090909168,-19.7606383259555,1.45131207356363,8.74524895296647,0.111046925613463,-0.482520517100663,6.10216724447233,-21.7529376326841,1.43350292066014,9.62343130966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41,0.129936856140166,0.018776697560727,-0.001790686961268,-0.20483131968188,0.068823674908838,-0.001383437028998,-0.010910615467432,0.198156943143718,-0.100064272582799,0.00170197732647,0.000382078602512,0.002388909466295,0.008561134784826,-0.258202325080862,0.481921110893531,-0.015466014592494,-0.249464310010937,0.006678382917102,0.007780237453126,-0.263119510605457,0.483436444969301,-0.008025698429682,-0.247886628418209,0.011694126179381,-0.031473128648185,0.002594863283223,-0.009903791195635,0.018176268269264,0.00031311918623,0.006189213654377,0.016340393232017,0.011310926123304,-0.000524417280849,0.003788601199082,-0.002695239717423,-0.007719443910556,-0.027614832014197,0.05299330815901,0.014333944380385,-0.025355757097553,-0.002488959850004,-0.007734330862479,-0.017580974516647,0.038820312279389,0.014407611656467,-0.019898093725806,-0.015094700508648,0.058252391979527,-0.004430459339777,0.010509475032984,-0.02520308867158,-0.00035394549288,-0.008558168614178,-0.019898807307078,-0.017456782569386,0.000619088122029,-0.005856063993522,0.003015594358786,0.010936242378875,0.037736764155511,-0.075820785343126,-0.023965974964199,0.033372476018485,0.00255740397033,0.010996752683315,0.018767090025023,-0.045091466917029,-0.024160248524538,0.020217051589725,-20.779777624687,-2.09780143188502,0.016745280989056,-1.28834900486947,1.7300699741752,0.035927013134618,0.985172153741634,1.30125405175355,-1.66281168599634,-0.040302986370839,-1.00571075541646,0.17466255056186,-0.453804141401244,5.10466334169445,-19.8601236372747,1.40138690539997,8.78125858982671,0.104526795521072,-0.474248357214067,6.10048621741821,-21.7742410858444,1.38290885563299,9.62383819914793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.44,0.13027409469509,0.017884930854063,-0.001716828476177,-0.20511897489022,0.069346280177112,-0.001374362004355,-0.010732641409554,0.198629246014102,-0.099740655903412,0.001686801987354,0.00049046618089,0.002310766309695,0.00833939408565,-0.258996806953548,0.483442671431492,-0.01505756563855,-0.250194947495447,0.006606015785176,0.007558104604666,-0.263630049459933,0.484560472017457,-0.00761521430366,-0.248465375883552,0.011241285164121,-0.0297255568888,0.00246194950303,-0.009588506944646,0.017420175609116,0.000302500821444,0.005932468595952,0.015743429012805,0.010787222646222,-0.000505844637188,0.003612919279277,-0.00260477188666,-0.007391356639189,-0.026482729089532,0.050718684598717,0.013614965131459,-0.024354582816999,-0.002412237730894,-0.007404428281979,-0.017017961815896,0.037467568271878,0.013682804200731,-0.019291582178114,-0.014091819805177,0.055354336334512,-0.004234170336352,0.010225586028411,-0.024438143650307,-0.000342450058816,-0.008301536297045,-0.01930737658514,-0.016913941693911,0.000601313851663,-0.005676263932219,0.0029715314719,0.010587845433506,0.036529281391552,-0.073467853333455,-0.022994039599837,0.032130668248783,0.002553527934742,0.010640819618526,0.018503184687489,-0.044497269667886,-0.023172726437792,0.019800572079248,-20.819873755143,-2.00996410487869,0.013092377864859,-1.29255299440253,1.72065876133744,0.036104498729315,0.982662889728729,1.30100381704447,-1.67432209126806,-0.040263426064601,-1.00923711858257,0.169699665752853,-0.446045934240458,5.14093836167757,-19.9553323813796,1.35326309823426,8.81596169118882,0.09834965729592,-0.466284407832904,6.09907074368979,-21.7947387985592,1.33417333988882,9.62456424614622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.47,0.130598650612189,0.0170429830501,-0.001646780744389,-0.205397427071133,0.0698468911161,-0.001365595184764,-0.010562138734343,0.199084172245559,-0.09943226177155,0.001672167830705,0.00059374512173,0.00223529753142,0.008127182447365,-0.259758412472982,0.484898110901454,-0.014669811320246,-0.250896667378533,0.00653594682839,0.007345548493864,-0.264123935448192,0.485644451522912,-0.007225585631432,-0.249026302834024,0.010818530569966,-0.028064926798764,0.002334924392939,-0.009281739363793,0.016687031299607,0.000292227319679,0.00568342250704,0.015164207715251,0.010279804395405,-0.000487805221638,0.00344263136131,-0.002515625942503,-0.007073721276184,-0.025386850647786,0.048514648998713,0.012925143943464,-0.023390662769535,-0.002335631892852,-0.007085203693423,-0.016462866275272,0.036132650181842,0.012987622407597,-0.018697565015736,-0.013110840158401,0.052620717429389,-0.004052499084112,0.00994160841571,-0.023701239894114,-0.000331372058831,-0.00805234832638,-0.018739121184529,-0.016394270539965,0.000584401189047,-0.005502569590001,0.002919816906243,0.010239949393132,0.035389242882047,-0.071266001784352,-0.022091567992618,0.030947625281897,0.00253739895509,0.010286230512271,0.018214319528369,-0.043860494830483,-0.022256422513408,0.019347017410382,-20.858470440937,-1.92643654793939,0.00968899986776,-1.29648555081125,1.71190486783465,0.036272548237074,0.980352169366282,1.30078242097154,-1.68505684070706,-0.040226080977434,-1.01251238367076,0.164935667352641,-0.438398116423856,5.17584185897832,-20.0464934114441,1.30718983386301,8.84936033210663,0.092479912737222,-0.458454364864901,6.09786737268344,-21.8144022790794,1.28753557061924,9.62547567916782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,0.130911406773145,0.016248393891823,-0.001580380261776,-0.205666931804473,0.070326170939183,-0.001357126600027,-0.010398883172625,0.199522233267951,-0.099138622483174,0.001658059635126,0.000692071749938,0.002162456588361,0.007924186763533,-0.260488167673821,0.486289410969809,-0.014301939413136,-0.251570534398866,0.006468161530664,0.007142249990522,-0.264601428548874,0.48668895658302,-0.006855987739466,-0.249569817468827,0.010425205365214,-0.026486305275882,0.002213349420416,-0.008983491111322,0.015975994102783,0.000282286157914,0.005441852057249,0.014602034079715,0.009787976279206,-0.000470273185967,0.00327755427361,-0.002428031435315,-0.00676652279439,-0.024325173361324,0.046376668945182,0.012262396903685,-0.022462234011078,-0.002259509924199,-0.006776616778055,-0.015916436689421,0.034816835336927,0.012319929732195,-0.018117154493425,-0.012153281774129,0.050078226846942,-0.003880425370331,0.009663529234009,-0.022999492178984,-0.00032061299148,-0.00781501441684,-0.018191509653989,-0.01590320330828,0.000568119738102,-0.005338349058914,0.002869230145706,0.009929680315373,0.03429947516031,-0.06918194855507,-0.021257568076862,0.02980260161803,0.002518965476185,0.009969890086424,0.017921496708226,-0.043238057095209,-0.021409979073383,0.018882657517679,-20.8956172833413,-1.84708137350617,0.006508412992051,-1.30015001030366,1.70376506319718,0.036431300806314,0.978224985927839,1.30057372740959,-1.69505940248057,-0.040190319523441,-1.01555189297572,0.160381746615905,-0.430967262532735,5.20936236056974,-20.1336728168332,1.26306888481267,8.8813781744667,0.08691873546705,-0.450859457980047,6.09689896714551,-21.8333681840951,1.24289540384344,9.62653108816755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
